# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
3.099999999999999978e-01,0.000000000000000000e+00,9.681734667683226936e-02,5.944327229317924316e-02,2.501865399232450771e-01,6.433800693871270272e-03,3.274930706135258107e-02,5.550730010398759520e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.291640786387437647e-04,9.964317286394432926e-01
3.200000000000000067e-01,0.000000000000000000e+00,9.663455282674004998e-02,5.931842265593814667e-02,2.496064749259437887e-01,6.431206537952477778e-03,3.268566146347612333e-02,6.052900271014120977e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.263480325216915357e-04,9.950968045547173846e-01
3.300000000000000155e-01,0.000000000000000000e+00,9.645178271447403529e-02,5.919359779753390755e-02,2.490265583662862048e-01,6.428606234399979365e-03,3.262202536201400799e-02,6.554657337035294505e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.235333291265857395e-04,9.937616829561283227e-01
3.400000000000000244e-01,0.000000000000000000e+00,9.626903642451514753e-02,5.906879780615241493e-02,2.484467907725498026e-01,6.425999761334842339e-03,3.255839879076320026e-02,7.055999737936318090e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.207199732320644734e-04,9.924263631407400643e-01
3.500000000000000333e-01,0.000000000000000000e+00,9.608631404174573787e-02,5.894402277039846594e-02,2.478671726755217741e-01,6.423387096774193714e-03,3.249478178368121750e-02,7.556925996204952116e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.179079696394685944e-04,9.910908444022769048e-01
3.600000000000000422e-01,0.000000000000000000e+00,9.590361565145194556e-02,5.881927277929838160e-02,2.472877046085143193e-01,6.420768218630604381e-03,3.243117437488712840e-02,8.057434627301167970e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.150973231729770277e-04,9.897551260311050481e-01
3.699999999999999956e-01,0.000000000000000000e+00,9.572094133932598781e-02,5.869454792230236612e-02,2.467083871073789958e-01,6.418143104711452468e-03,3.236757659866246195e-02,8.557524139615277511e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.122880386797415331e-04,9.884192073142096246e-01
3.800000000000000044e-01,0.000000000000000000e+00,9.553829119146867166e-02,5.856984828928714359e-02,2.461292207105223728e-01,6.415511732718309247e-03,3.230398848945219281e-02,9.057193034425871446e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.094801210300247241e-04,9.870830875351770395e-01
3.900000000000000133e-01,0.000000000000000000e+00,9.535566529439179484e-02,5.844517397055845609e-02,2.455502059589212138e-01,6.412874080246303357e-03,3.224041008186573354e-02,9.556439805857250844e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.066735751173376526e-04,9.857467659741738775e-01
4.000000000000000222e-01,0.000000000000000000e+00,9.517306373502068539e-02,5.832052505685365873e-02,2.449713433961374642e-01,6.410230124783485028e-03,3.217684141067789216e-02,1.005526294083686000e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.038684058585786959e-04,9.844102419079266975e-01
