# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
5.400000000000000355e-01,0.000000000000000000e+00,2.967160222322089980e-01,1.812544046014033239e-01,7.588827302193913438e-01,2.041513832745488546e-02,1.002343262195039830e-01,5.444036887321307330e-04,4.323205763461045572e-04,-5.572131872905331483e-03,2.129579135334509158e-03,3.093654020586320344e-02
5.500000000000000444e-01,0.000000000000000000e+00,2.962975196808249612e-01,1.809572745517265546e-01,7.574583262209440004e-01,2.041774557995145248e-02,1.000869881370169273e-01,5.604871335672952743e-04,4.804175430576825001e-04,-5.524801745163333139e-03,2.121844148504758304e-03,3.091086541623631195e-02
5.600000000000000533e-01,0.000000000000000000e+00,2.958790309454751299e-01,1.806601423116248883e-01,7.560338668280366381e-01,2.042036183043632880e-02,9.993965319366486522e-02,5.765749222711438401e-04,5.285270120818827931e-04,-5.477461761575860844e-03,2.114108048327525535e-03,3.088519666965758304e-02
5.700000000000000622e-01,0.000000000000000000e+00,2.954605560978045276e-01,1.803630078697394112e-01,7.546093517534124828e-01,2.042298712556996423e-02,9.979232140572619203e-02,5.926670773694819785e-04,5.766490482513887119e-04,-5.430111871033894803e-03,2.106370829029372265e-03,3.085953399746417178e-02
5.800000000000000711e-01,0.000000000000000000e+00,2.950420952099550020e-01,1.800658712146328555e-01,7.531847807078261292e-01,2.042562151233602574e-02,9.964499278959221273e-02,6.087636215441331227e-04,6.247837168479271125e-04,-5.382752022074433623e-03,2.098632484796877570e-03,3.083387743121031310e-02
5.899999999999999689e-01,0.000000000000000000e+00,2.946236483545680018e-01,1.797687323347881838e-01,7.517601534000233343e-01,2.042826503804411747e-02,9.949766736176780813e-02,6.248645776342911335e-04,6.729310836061608249e-04,-5.335382162877402162e-03,2.090893009776279531e-03,3.080822700266911893e-02
5.999999999999999778e-01,0.000000000000000000e+00,2.942052156047907374e-01,1.794715912186087003e-01,7.503354695367279170e-01,2.043091775033268817e-02,9.935034513887268381e-02,6.409699686378885625e-04,7.210912147176251749e-04,-5.288002241262577605e-03,2.083152398073136527e-03,3.078258274383458351e-02
6.099999999999999867e-01,0.000000000000000000e+00,2.937867970342791235e-01,1.791744478544166908e-01,7.489107288226201087e-01,2.043357969717185529e-02,9.920302613764217514e-02,6.570798177129777082e-04,7.692641768347070058e-04,-5.240612204686426190e-03,2.075410643751964251e-03,3.075694468692341879e-02
6.199999999999999956e-01,0.000000000000000000e+00,2.933683927172031081e-01,1.788773022304532556e-01,7.474859309603213431e-01,2.043625092686630201e-02,9.905571037492842679e-02,6.731941481791253344e-04,8.174500370746530823e-04,-5.193212000238965100e-03,2.067667740835884421e-03,3.073131286437707013e-02
6.300000000000000044e-01,0.000000000000000000e+00,2.929500027282504471e-01,1.785801543348769782e-01,7.460610756503747165e-01,2.043893148805818460e-02,9.890839786770118380e-02,6.893129835188257105e-04,8.656488630236430044e-04,-5.145801574640528932e-03,2.059923683306256158e-03,3.070568730886357248e-02
6.400000000000000133e-01,0.000000000000000000e+00,2.925316271426322001e-01,1.782830041557639800e-01,7.446361625912282234e-01,2.044162142973013352e-02,9.876108863304911001e-02,7.054363473789225427e-04,9.138607227408778420e-04,-5.098380874238572606e-03,2.052178465102319060e-03,3.068006805327967712e-02
6.500000000000000222e-01,0.000000000000000000e+00,2.921132660360861721e-01,1.779858516811064217e-01,7.432111914792145502e-01,2.044432080120817119e-02,9.861378268818059289e-02,7.215642635720536735e-04,9.620856847627389180e-04,-5.050949845004370185e-03,2.044432080120816772e-03,3.065445513075272521e-02
6.600000000000000311e-01,0.000000000000000000e+00,2.916949194848825755e-01,1.776886968988123927e-01,7.417861620085349772e-01,2.044702965216478596e-02,9.846648005042493712e-02,7.376967560781022863e-04,1.010323818106966323e-03,-5.003508432529735379e-03,2.036684522215629223e-03,3.062884857464276758e-02
